Product ID,Category,Sub-Category,Product Name,Product Price
FUR-FU-10003855,Furniture,Furnishings,"Rubbermaid Clock, Erganomic",223.8727689594356
FUR-FU-10003862,Furniture,Furnishings,"Advantus Photo Frame, Black",73.49373076923077
FUR-FU-10003874,Furniture,Furnishings,"Advantus Door Stop, Erganomic",35.681130952380954
FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",27.673055555555553
FUR-FU-10003879,Furniture,Furnishings,"Advantus Frame, Erganomic",99.00944444444444
FUR-FU-10003886,Furniture,Furnishings,"Tenex Photo Frame, Black",29.926111111111112
FUR-FU-10003901,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",22.766388888888887
FUR-FU-10003910,Furniture,Furnishings,"Rubbermaid Stacking Tray, Durable",53.35126984126984
FUR-FU-10003918,Furniture,Furnishings,"Advantus Photo Frame, Black",295.74587777777776
FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,24.191250000000004
FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,161.26050505050503
FUR-FU-10003939,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",138.28315570672711
FUR-FU-10003960,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",28.524567901234565
FUR-FU-10003970,Furniture,Furnishings,"Rubbermaid Clock, Durable",52.028703703703705
FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,39.70583333333333
FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",16.613238095238096
FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,3.9323333333333332
FUR-FU-10003986,Furniture,Furnishings,"Rubbermaid Door Stop, Black",55.30722222222223
FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",79.9825
FUR-FU-10004013,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",24.413640873015876
FUR-FU-10004015,Furniture,Furnishings,"Tenex Clock, Durable",33.96791666666667
FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",119.5290476190476
FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,12.750359126984128
FUR-FU-10004019,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",25.376111111111115
FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,10.649880952380952
FUR-FU-10004031,Furniture,Furnishings,"Advantus Frame, Durable",93.36000000000001
FUR-FU-10004049,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",18.962500000000002
FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,25.307638888888885
FUR-FU-10004064,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",160.4566512345679
FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,159.36874999999998
FUR-FU-10004074,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",53.07634920634921
FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",33.346666666666664
FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",55.36139136904762
FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,61.776666666666664
FUR-FU-10004095,Furniture,Furnishings,"Eldon Frame, Durable",101.63796296296296
FUR-FU-10004096,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",15.705833333333334
FUR-FU-10004097,Furniture,Furnishings,"Advantus Door Stop, Duo Pack",79.84020833333334
FUR-FU-10004117,Furniture,Furnishings,"Eldon Door Stop, Black",35.06916666666666
FUR-FU-10004137,Furniture,Furnishings,"Tenex Light Bulb, Erganomic",27.663863636363637
FUR-FU-10004139,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",37.96688492063492
FUR-FU-10004152,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",111.39458333333333
FUR-FU-10004158,Furniture,Furnishings,"Deflect-O Frame, Black",397.86385185185185
FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.3870000000000005
FUR-FU-10004181,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",36.662333333333336
FUR-FU-10004182,Furniture,Furnishings,"Eldon Stacking Tray, Black",40.78953571428572
FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,87.23686666666666
FUR-FU-10004224,Furniture,Furnishings,"Deflect-O Photo Frame, Erganomic",36.45258333333333
FUR-FU-10004236,Furniture,Furnishings,"Deflect-O Light Bulb, Black",33.04277777777778
FUR-FU-10004241,Furniture,Furnishings,"Deflect-O Light Bulb, Black",152.26666666666665
FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",38.78911111111111
FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",21.427434027777778
FUR-FU-10004281,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",21.7725
FUR-FU-10004283,Furniture,Furnishings,"Tenex Door Stop, Duo Pack",181.8542015873016
FUR-FU-10004288,Furniture,Furnishings,"Eldon Frame, Duo Pack",82.20714285714287
FUR-FU-10004289,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",35.389500000000005
FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,503.2135555555555
FUR-FU-10004313,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",54.48571428571429
FUR-FU-10004338,Furniture,Furnishings,"Tenex Light Bulb, Black",16.188046874999998
FUR-FU-10004339,Furniture,Furnishings,"Deflect-O Frame, Black",83.45019360269359
FUR-FU-10004351,Furniture,Furnishings,Staples,16.733796296296294
FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",9.708392857142858
FUR-FU-10004421,Furniture,Furnishings,"Tenex Clock, Durable",27.207291666666666
FUR-FU-10004422,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",47.638600000000004
FUR-FU-10004427,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",18.272916666666664
FUR-FU-10004450,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",19.380321428571428
FUR-FU-10004458,Furniture,Furnishings,"Rubbermaid Door Stop, Black",34.416041666666665
FUR-FU-10004459,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",77.36541666666666
FUR-FU-10004460,Furniture,Furnishings,"Tenex Clock, Black",52.387365079365075
FUR-FU-10004462,Furniture,Furnishings,"Advantus Stacking Tray, Black",48.908796296296295
FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",90.10995833333334
FUR-FU-10004474,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",29.447817460317463
FUR-FU-10004483,Furniture,Furnishings,"Deflect-O Light Bulb, Durable",27.958958333333335
FUR-FU-10004497,Furniture,Furnishings,"Tenex Door Stop, Erganomic",59.1525
FUR-FU-10004503,Furniture,Furnishings,"Tenex Photo Frame, Black",205.74916666666664
FUR-FU-10004509,Furniture,Furnishings,"Advantus Door Stop, Duo Pack",79.6119532627866
FUR-FU-10004516,Furniture,Furnishings,"Deflect-O Frame, Black",126.25919444444443
FUR-FU-10004527,Furniture,Furnishings,"Advantus Frame, Duo Pack",157.96216666666666
FUR-FU-10004549,Furniture,Furnishings,"Advantus Frame, Erganomic",290.3148148148148
FUR-FU-10004579,Furniture,Furnishings,"Rubbermaid Door Stop, Durable",56.62941358024691
FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,7.70888888888889
FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",13.837901234567902
FUR-FU-10004596,Furniture,Furnishings,"Tenex Door Stop, Black",34.4031746031746
FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,43.55791666666667
FUR-FU-10004598,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",18.778095238095236
FUR-FU-10004604,Furniture,Furnishings,"Deflect-O Clock, Erganomic",52.77798639455783
FUR-FU-10004608,Furniture,Furnishings,"Advantus Door Stop, Erganomic",121.54247222222223
FUR-FU-10004614,Furniture,Furnishings,"Rubbermaid Frame, Black",95.51
FUR-FU-10004617,Furniture,Furnishings,"Eldon Stacking Tray, Duo Pack",22.784107142857142
FUR-FU-10004619,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",31.81083333333334
FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,43.04333333333333
FUR-FU-10004640,Furniture,Furnishings,"Tenex Light Bulb, Durable",15.5666
FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",119.40583333333332
FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,12.253925925925927
FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",29.53685185185185
FUR-FU-10004689,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",19.404583333333335
FUR-FU-10004704,Furniture,Furnishings,"Deflect-O Door Stop, Black",114.42665637860081
FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",12.53875
FUR-FU-10004730,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",45.677438271604935
FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",50.111666666666665
FUR-FU-10004778,Furniture,Furnishings,"Deflect-O Light Bulb, Duo Pack",37.98028395061728
FUR-FU-10004780,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",313.0988988095238
FUR-FU-10004787,Furniture,Furnishings,"Advantus Frame, Durable",73.02361111111111
FUR-FU-10004790,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",35.39114285714286
FUR-FU-10004797,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",32.89886184597295
FUR-FU-10004800,Furniture,Furnishings,"Eldon Stacking Tray, Black",18.131428571428568
FUR-FU-10004811,Furniture,Furnishings,"Eldon Door Stop, Erganomic",124.81166666666667
FUR-FU-10004816,Furniture,Furnishings,"Advantus Door Stop, Duo Pack",27.842333333333332
FUR-FU-10004820,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",45.526514285714285
FUR-FU-10004823,Furniture,Furnishings,"Advantus Clock, Erganomic",43.67666666666667
FUR-FU-10004842,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",13.380487528344672
FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",93.49314814814814
FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",70.1152628968254
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",53.26985897435897
FUR-FU-10004876,Furniture,Furnishings,"Eldon Frame, Erganomic",482.0116666666667
FUR-FU-10004888,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",16.35988095238095
FUR-FU-10004903,Furniture,Furnishings,"Eldon Light Bulb, Black",17.745462962962964
FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",208.14541666666668
FUR-FU-10004907,Furniture,Furnishings,"Advantus Light Bulb, Durable",24.2
FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,22.252395833333335
FUR-FU-10004915,Furniture,Furnishings,"Rubbermaid Frame, Durable",75.2161875
FUR-FU-10004923,Furniture,Furnishings,"Advantus Stacking Tray, Durable",19.518749999999997
FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",46.03819444444445
FUR-FU-10004954,Furniture,Furnishings,"Tenex Clock, Duo Pack",62.745535714285715
FUR-FU-10004955,Furniture,Furnishings,"Tenex Door Stop, Durable",32.692138888888884
FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",35.44988333333333
FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",15.264444444444445
FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,26.023159391534392
FUR-FU-10004995,Furniture,Furnishings,"Deflect-O Light Bulb, Durable",85.57259259259258
FUR-FU-10004998,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic",21.13595238095238
FUR-HAR-10000100,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",148.47686507936507
FUR-HAR-10000334,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",138.26916666666668
FUR-HAR-10000441,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",120.04045918367349
FUR-HAR-10000870,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",46.229642857142856
FUR-HAR-10001089,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",121.9625
FUR-HAR-10001144,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",42.48392857142857
FUR-HAR-10001374,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Red",398.4433333333333
FUR-HAR-10001792,Furniture,Chairs,"Harbour Creations Bag Chairs, Red",52.70979166666667
FUR-HAR-10002178,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two",79.70775510204082
FUR-HAR-10002223,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",55.947500000000005
FUR-HAR-10002288,Furniture,Chairs,"Harbour Creations Rocking Chair, Red",133.04250000000002
FUR-HAR-10002328,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",128.13285714285715
FUR-HAR-10002546,Furniture,Chairs,"Harbour Creations Chairmat, Black",52.74684523809523
FUR-HAR-10002632,Furniture,Chairs,"Harbour Creations Chairmat, Adjustable",57.729499999999994
FUR-HAR-10002697,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",273.7720634920635
FUR-HAR-10002873,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",346.96102777777776
FUR-HAR-10003124,Furniture,Chairs,"Harbour Creations Chairmat, Red",53.45821428571429
FUR-HAR-10003548,Furniture,Chairs,"Harbour Creations Bag Chairs, Set of Two",59.9975
FUR-HAR-10003770,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",82.56
FUR-HAR-10004086,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",72.27083333333333
FUR-HAR-10004129,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",144.42266666666666
FUR-HAR-10004593,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",290.3465873015873
FUR-HAR-10004726,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Adjustable",72.23833333333333
FUR-HON-10000029,Furniture,Chairs,"Hon Bag Chairs, Black",38.93125
FUR-HON-10000103,Furniture,Chairs,"Hon Swivel Stool, Red",116.01952380952382
FUR-HON-10000191,Furniture,Chairs,"Hon Bag Chairs, Adjustable",31.429619047619052
FUR-HON-10000224,Furniture,Tables,"Hon Computer Table, with Bottom Storage",385.52625
FUR-HON-10000339,Furniture,Chairs,"Hon Bag Chairs, Set of Two",39.23464285714285
FUR-HON-10000344,Furniture,Chairs,"Hon Rocking Chair, Red",120.4
FUR-HON-10000722,Furniture,Chairs,"Hon Rocking Chair, Adjustable",115.12733333333335
FUR-HON-10001015,Furniture,Tables,"Hon Training Table, Rectangular",309.15
FUR-HON-10001343,Furniture,Tables,"Hon Coffee Table, Fully Assembled",290.9975
FUR-HON-10001504,Furniture,Chairs,"Hon Rocking Chair, Black",91.20402777777778
FUR-HON-10001558,Furniture,Chairs,"Hon Swivel Stool, Black",126.86862554112554
FUR-HON-10001622,Furniture,Chairs,"Hon Chairmat, Red",50.3975
FUR-HON-10001627,Furniture,Chairs,"Hon Swivel Stool, Adjustable",130.05553571428572
FUR-HON-10001689,Furniture,Chairs,"Hon Executive Leather Armchair, Red",384.861
FUR-HON-10001776,Furniture,Chairs,"Hon Bag Chairs, Red",31.77845238095238
FUR-HON-10001847,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",292.92777777777775
FUR-HON-10001851,Furniture,Chairs,"Hon Executive Leather Armchair, Black",342.1766666666667
FUR-HON-10001960,Furniture,Tables,"Hon Wood Table, Rectangular",441.455
FUR-HON-10002424,Furniture,Chairs,"Hon Steel Folding Chair, Red",59.36589285714286
FUR-HON-10002570,Furniture,Chairs,"Hon Chairmat, Set of Two",36.75761904761905
FUR-HON-10002599,Furniture,Chairs,"Hon Chairmat, Adjustable",46.13827380952381
FUR-HON-10002837,Furniture,Tables,"Hon Round Table, with Bottom Storage",481.325
FUR-HON-10002941,Furniture,Chairs,"Hon Swivel Stool, Set of Two",139.685
FUR-HON-10003080,Furniture,Tables,"Hon Computer Table, Adjustable Height",472.08
FUR-HON-10003137,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",79.785
FUR-HON-10003412,Furniture,Tables,"Hon Wood Table, Fully Assembled",484.10999999999996
FUR-HON-10003533,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",410.86472222222227
FUR-HON-10003593,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",58.596130952380946
FUR-HON-10003653,Furniture,Chairs,"Hon Steel Folding Chair, Black",72.25999999999999
FUR-HON-10003871,Furniture,Tables,"Hon Conference Table, Fully Assembled",580.5633333333335
FUR-HON-10003950,Furniture,Tables,"Hon Coffee Table, Adjustable Height",282.5333333333333
FUR-HON-10004137,Furniture,Chairs,"Hon Rocking Chair, Set of Two",94.7633673469388
FUR-HON-10004632,Furniture,Chairs,"Hon Chairmat, Black",49.225
FUR-HON-10004932,Furniture,Tables,"Hon Conference Table, with Bottom Storage",363.8057142857143
FUR-HON-10004987,Furniture,Tables,"Hon Training Table, Adjustable Height",244.72041666666667
FUR-IKE-10000521,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",365.66999999999996
FUR-IKE-10000619,Furniture,Bookcases,"Ikea Corner Shelving, Pine",106.00416666666666
FUR-IKE-10000649,Furniture,Bookcases,"Ikea Library with Doors, Pine",229.21511904761905
FUR-IKE-10001301,Furniture,Bookcases,"Ikea Stackable Bookrack, Pine",103.0313888888889
FUR-IKE-10001312,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",381.40736111111113
FUR-IKE-10001539,Furniture,Bookcases,"Ikea Classic Bookcase, Pine",331.54225
FUR-IKE-10002147,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",200.68375
FUR-IKE-10002268,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal",149.91500000000002
FUR-IKE-10002509,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",107.37064285714287
FUR-IKE-10002719,Furniture,Bookcases,"Ikea Library with Doors, Metal",337.33000000000004
FUR-IKE-10002894,Furniture,Bookcases,"Ikea Library with Doors, Traditional",250.05126984126983
FUR-IKE-10003015,Furniture,Bookcases,"Ikea Library with Doors, Mobile",310.8072916666667
FUR-IKE-10003053,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Mobile",116.465
FUR-IKE-10003251,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile",107.30666666666667
FUR-IKE-10003262,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",133.51017857142858
FUR-IKE-10003576,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",164.46
FUR-IKE-10003642,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",122.02333333333333
FUR-IKE-10003682,Furniture,Bookcases,"Ikea Corner Shelving, Metal",90.61670634920635
FUR-IKE-10003771,Furniture,Bookcases,"Ikea Corner Shelving, Traditional",94.8125
FUR-IKE-10003796,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",92.56309523809524
FUR-IKE-10004160,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",101.73444444444443
FUR-IKE-10004815,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",98.10333333333334
FUR-IKE-10004853,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",111.84142857142857
FUR-LES-10000488,Furniture,Tables,"Lesro Coffee Table, Adjustable Height",223.26999999999998
FUR-LES-10000874,Furniture,Tables,"Lesro Computer Table, Fully Assembled",385.71
FUR-LES-10000904,Furniture,Tables,"Lesro Training Table, with Bottom Storage",258.83500000000004
FUR-LES-10002026,Furniture,Tables,"Lesro Conference Table, Rectangular",530.1099999999999
FUR-LES-10002613,Furniture,Tables,"Lesro Wood Table, Rectangular",425.995
FUR-LES-10002616,Furniture,Tables,"Lesro Conference Table, with Bottom Storage",774.8900000000001
FUR-LES-10002852,Furniture,Tables,"Lesro Computer Table, Adjustable Height",380.49
FUR-LES-10003082,Furniture,Tables,"Lesro Coffee Table, Rectangular",153.26
FUR-LES-10003538,Furniture,Tables,"Lesro Coffee Table, Fully Assembled",156.36333333333337
FUR-LES-10004098,Furniture,Tables,"Lesro Round Table, Rectangular",403.055
FUR-LES-10004420,Furniture,Tables,"Lesro Coffee Table, with Bottom Storage",224.82
FUR-LES-10004886,Furniture,Tables,"Lesro Conference Table, Fully Assembled",760.935
FUR-NOV-10000123,Furniture,Chairs,"Novimex Rocking Chair, Red",122.31625
FUR-NOV-10000222,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",68.35116666666667
FUR-NOV-10000283,Furniture,Chairs,"Novimex Chairmat, Black",49.279999999999994
FUR-NOV-10000323,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",293.57214285714286
FUR-NOV-10000669,Furniture,Chairs,"Novimex Chairmat, Set of Two",56.89
FUR-NOV-10000847,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",401.736
FUR-NOV-10001972,Furniture,Chairs,"Novimex Swivel Stool, Red",146.91500000000002
FUR-NOV-10002107,Furniture,Chairs,"Novimex Rocking Chair, Adjustable",125.16666666666667
FUR-NOV-10002333,Furniture,Chairs,"Novimex Steel Folding Chair, Black",46.37303571428572
FUR-NOV-10002453,Furniture,Chairs,"Novimex Rocking Chair, Black",80.99598214285714
FUR-NOV-10002655,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",127.1482738095238
FUR-NOV-10002791,Furniture,Chairs,"Novimex Swivel Stool, Set of Two",129.39694444444444
FUR-NOV-10002911,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two",64.51581632653061
FUR-NOV-10002939,Furniture,Chairs,"Novimex Swivel Stool, Black",64.21285714285715
FUR-NOV-10003053,Furniture,Chairs,"Novimex Bag Chairs, Set of Two",44.1975
FUR-NOV-10003195,Furniture,Chairs,"Novimex Chairmat, Red",48.840333333333334
FUR-NOV-10003257,Furniture,Chairs,"Novimex Chairmat, Adjustable",45.482166666666664
FUR-NOV-10003754,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",87.40607142857144
FUR-NOV-10004003,Furniture,Chairs,"Novimex Steel Folding Chair, Red",50.97416666666667
FUR-NOV-10004563,Furniture,Chairs,"Novimex Bag Chairs, Black",30.82845238095238
FUR-NOV-10004602,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",375.6718518518519
FUR-NOV-10004925,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",397.51
FUR-NOV-10004962,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",44.3395
FUR-OFF-10000303,Furniture,Chairs,"Office Star Rocking Chair, Set of Two",112.38833333333334
FUR-OFF-10000344,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",54.82
FUR-OFF-10001125,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",107.54095238095238
FUR-OFF-10001132,Furniture,Chairs,"Office Star Swivel Stool, Adjustable",140.04285714285714
FUR-OFF-10001187,Furniture,Chairs,"Office Star Chairmat, Black",55.445
FUR-OFF-10001224,Furniture,Chairs,"Office Star Swivel Stool, Red",149.7025
FUR-OFF-10001552,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",51.23611111111111
FUR-OFF-10001661,Furniture,Chairs,"Office Star Chairmat, Red",49.48821428571428
FUR-OFF-10001798,Furniture,Chairs,"Office Star Steel Folding Chair, Red",74.04916666666666
FUR-OFF-10002330,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",436.5725
FUR-OFF-10002395,Furniture,Chairs,"Office Star Rocking Chair, Red",123.3775
FUR-OFF-10002486,Furniture,Chairs,"Office Star Bag Chairs, Black",42.9925
FUR-OFF-10002511,Furniture,Chairs,"Office Star Steel Folding Chair, Black",71.48816071428571
FUR-OFF-10002542,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",297.19628968253966
FUR-OFF-10002740,Furniture,Chairs,"Office Star Steel Folding Chair, Set of Two",65.57202380952381
FUR-OFF-10003019,Furniture,Chairs,"Office Star Steel Folding Chair, Adjustable",87.48
FUR-OFF-10003104,Furniture,Chairs,"Office Star Bag Chairs, Red",37.819603174603174
FUR-OFF-10003688,Furniture,Chairs,"Office Star Rocking Chair, Black",97.27847222222222
FUR-OFF-10003703,Furniture,Chairs,"Office Star Chairmat, Set of Two",62.469166666666666
FUR-OFF-10003713,Furniture,Chairs,"Office Star Chairmat, Adjustable",62.25125
FUR-OFF-10004214,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",391.21000000000004
FUR-OFF-10004495,Furniture,Chairs,"Office Star Swivel Stool, Black",128.88011904761905
FUR-OFF-10004824,Furniture,Chairs,"Office Star Swivel Stool, Set of Two",104.19723214285715
FUR-RUB-10000501,Furniture,Furnishings,"Rubbermaid Clock, Black",41.26
FUR-RUB-10000958,Furniture,Furnishings,"Rubbermaid Light Bulb, Black",15.455694444444445
FUR-RUB-10001094,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",35.00214285714286
FUR-RUB-10001190,Furniture,Furnishings,"Rubbermaid Clock, Erganomic",43.878750000000004
FUR-RUB-10001310,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",42.833333333333336
FUR-RUB-10001380,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",41.47013888888889
FUR-RUB-10001484,Furniture,Furnishings,"Rubbermaid Clock, Durable",42.39999999999999
FUR-RUB-10001704,Furniture,Furnishings,"Rubbermaid Frame, Black",102.04249999999999
FUR-RUB-10001717,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",40.57666666666666
FUR-RUB-10001796,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",15.066833333333335
FUR-RUB-10002021,Furniture,Furnishings,"Rubbermaid Light Bulb, Durable",12.287585034013604
FUR-RUB-10002067,Furniture,Furnishings,"Rubbermaid Frame, Erganomic",92.48914285714287
FUR-RUB-10002507,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black",21.164761904761907
FUR-RUB-10002817,Furniture,Furnishings,"Rubbermaid Door Stop, Durable",36.75625
FUR-RUB-10002945,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",40.037285714285716
FUR-RUB-10003004,Furniture,Furnishings,"Rubbermaid Frame, Durable",96.54025
FUR-RUB-10003411,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",17.066666666666666
FUR-RUB-10003518,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",36.6775
FUR-RUB-10003699,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",16.145833333333332
FUR-RUB-10003724,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",92.30064814814814
